Individual,Fitness_0,Fitness_25,Fitness_50,Fitness_75,Fitness_100,Fitness_125,Fitness_150,Fitness_175
{6.0}>machine_replacement_cooldown+{3.0}>pair_expected_processing_time>{0.0}+job_earliness_penalty+machine_current_breakdown_rate/machine_cooldown>machine_cooldown+machine_capacity*job_lateness_penalty*job_lateness_penalty+machine_replacement_cooldown-job_earliness_penalty-warehouse_utilization_rate-pair_number_of_alternative_operations,315.0432614224997,390.64729248080334,341.68947465274914,284.19284663180093,334.98042082176806,300.9920385820012,341.1585535463216,335.833068136692
{8.0}>pair_expected_processing_time*warehouse_utilization_rate*machine_replacement_cooldown/operation_cooldown/warehouse_utilization_rate>{7.0}+job_time_alive-machine_cooldown-pair_number_of_alternative_machines<{-5.0}/job_remaining_work_to_complete+machine_cooldown>machine_current_breakdown_rate/operation_work_required<job_lateness_penalty,545.4947887363987,1330.1319545481622,360.8904429660146,718.8853436963501,356.5915391224044,459.7415841750488,386.6458730203012,376.3609421647075
job_lateness_penalty>job_delivery_relaxation/job_delivery_relaxation*machine_cooldown/machine_replacement_cooldown+operation_windup-job_earliness_penalty<pair_expected_processing_time<pair_expected_work_power*pair_number_of_alternative_machines+pair_expected_work_power*operation_cooldown<operation_cooldown+machine_capacity/job_time_alive/operation_work_required,384.5240720540394,384.02676044334817,339.8048773865841,376.16128240142376,332.04582220552504,313.3692740565236,339.9275359264008,330.2794090209416
job_lateness_penalty>operation_windup*machine_replacement_cooldown-{-6.0}+job_earliness_penalty<pair_expected_work_power+machine_cooldown/machine_replacement_cooldown>warehouse_utilization_rate-job_delivery_relaxation-job_lateness_penalty<operation_cooldown-pair_expected_work_power+operation_work_required<{7.0}>machine_capacity,318.04569302524027,402.4947046575157,345.039988711005,298.56790414318704,333.34136864323415,308.6648794893082,343.6403437732886,337.9588793928468
job_lateness_penalty>{6.0}-pair_number_of_alternative_operations-pair_number_of_alternative_machines+job_remaining_work_to_complete*machine_current_breakdown_rate<machine_replacement_cooldown/{-9.0}/job_delivery_relaxation/job_delivery_relaxation*operation_cooldown+operation_work_required>machine_replacement_cooldown<operation_windup<machine_cooldown/pair_number_of_alternative_operations,414.1923079451247,1104.979893165213,338.79371918483514,578.0432469933962,354.26898803154126,344.71605741183384,367.3938622335606,338.3052207915814
job_relative_deadline/machine_cooldown>job_relative_deadline*pair_number_of_alternative_operations<{-1.0}*job_delivery_relaxation<job_lateness_penalty/operation_windup<machine_current_breakdown_rate-operation_windup-job_time_alive>pair_number_of_alternative_operations*machine_capacity*operation_windup/job_earliness_penalty<pair_number_of_alternative_operations,923.4864563799418,5115.101556506267,438.3924819711826,1820.2810251716976,434.0104851905828,562.1935285060111,447.84632465031353,490.92759028573033
job_relative_deadline/{-1.0}<operation_cooldown>{-5.0}>pair_expected_processing_time*pair_number_of_alternative_machines/machine_cooldown+pair_number_of_alternative_operations<job_lateness_penalty*job_relative_deadline-job_relative_deadline<{-7.0}-operation_windup+job_earliness_penalty<operation_work_required/job_relative_deadline,512.6895161566532,1071.0386658888292,393.30214592640544,523.5334884163607,402.487482246565,394.6190364689963,367.3332352900178,383.7675732441176
job_relative_deadline<{6.0}*job_delivery_relaxation>operation_cooldown*machine_capacity/{12.0}<job_earliness_penalty-pair_number_of_alternative_operations+job_delivery_relaxation-warehouse_utilization_rate<job_lateness_penalty>{13.0}-job_time_alive<pair_number_of_alternative_machines-operation_work_required-job_time_alive,498.718502273065,1478.9080060731203,360.6827700522252,774.7825393980621,339.4166064550467,380.3980245274987,342.2958267305955,367.8598937677608
job_remaining_number_of_operations*job_time_alive>operation_cooldown/machine_capacity>job_earliness_penalty/job_lateness_penalty*machine_current_breakdown_rate>pair_expected_work_power*job_earliness_penalty+job_remaining_number_of_operations*{4.0}/job_time_alive*job_earliness_penalty/job_remaining_work_to_complete*operation_windup<machine_cooldown,333.4933088855505,389.7808398060587,342.3378659890054,300.80900491196167,341.9367255186687,313.98320132408475,335.4542489612469,322.68770692645296
job_remaining_number_of_operations/job_relative_deadline<warehouse_utilization_rate-job_delivery_relaxation<pair_expected_work_power+machine_cooldown+pair_expected_work_power<{-4.0}-{-1.0}/operation_windup-job_delivery_relaxation*machine_capacity-warehouse_utilization_rate<job_earliness_penalty>machine_capacity>{-13.0},310.1711226173514,621.810927476464,339.30514981128573,298.94586796427285,338.42975085339145,305.8155918397786,343.54072098976934,332.6011896400133
job_remaining_number_of_operations<pair_number_of_alternative_operations<job_time_alive*operation_cooldown-pair_number_of_alternative_operations+pair_expected_work_power-operation_cooldown*{-2.0}>pair_number_of_alternative_machines-job_relative_deadline+job_delivery_relaxation>pair_number_of_alternative_machines*operation_cooldown<machine_replacement_cooldown+job_time_alive<operation_windup,478.2673759845618,1464.1587303575611,320.81872678460775,694.3519522891503,293.13835559283234,348.3484706649896,309.6445966293422,304.1346807838387
job_remaining_work_to_complete-pair_number_of_alternative_operations>{-11.0}*job_delivery_relaxation>operation_cooldown*job_relative_deadline-{-13.0}/machine_replacement_cooldown>pair_number_of_alternative_machines*job_remaining_number_of_operations+warehouse_utilization_rate/operation_windup<job_delivery_relaxation>{0.0}*job_relative_deadline*machine_current_breakdown_rate,313.96132798751165,405.5510015167933,348.72105598292615,295.2882080170976,333.80424744849034,305.9641358194356,350.43229743097726,342.0314520439266
job_time_alive-operation_windup<pair_expected_work_power+job_earliness_penalty>job_remaining_work_to_complete<{7.0}*machine_current_breakdown_rate/operation_cooldown+operation_work_required<pair_number_of_alternative_operations>operation_cooldown/pair_number_of_alternative_machines-machine_replacement_cooldown-operation_cooldown/operation_work_required-warehouse_utilization_rate,303.55714888840595,392.11109896465234,350.35220282678944,293.89190620603307,337.94950309057253,303.55382888062707,340.07697101516635,333.54057387832177
job_time_alive<operation_work_required-job_remaining_number_of_operations*job_remaining_number_of_operations+operation_cooldown*{9.0}<machine_cooldown>pair_expected_processing_time/job_remaining_work_to_complete>operation_cooldown-{14.0}+{10.0}-{0.0}>machine_capacity>machine_capacity<job_earliness_penalty,324.19194699146794,395.15149424305866,344.5283391860853,343.92598948526296,333.9531535541949,304.08204275119124,337.9219771369281,343.794788448345
machine_capacity+job_delivery_relaxation<pair_expected_work_power>{2.0}-job_relative_deadline-pair_number_of_alternative_operations*pair_expected_processing_time*machine_capacity>job_delivery_relaxation-{-8.0}*job_remaining_number_of_operations/job_earliness_penalty*pair_expected_processing_time+job_time_alive+job_delivery_relaxation<pair_expected_processing_time,319.8673324593842,392.9380800680136,342.1431627368348,285.2143021257737,334.2113878325914,300.85043518525794,332.9237934148633,322.9641938100701
machine_capacity<warehouse_utilization_rate/machine_replacement_cooldown+machine_current_breakdown_rate+{5.0}>machine_current_breakdown_rate/pair_expected_processing_time<job_relative_deadline>job_remaining_work_to_complete+{-10.0}*warehouse_utilization_rate/operation_windup>job_earliness_penalty-pair_number_of_alternative_machines*machine_current_breakdown_rate*job_remaining_work_to_complete,316.14033340406354,394.8155496876657,342.4492088272607,290.6783693898276,338.7058033042516,308.0216451211852,338.7953738579142,345.02128352224946
machine_cooldown*machine_replacement_cooldown*job_relative_deadline<job_remaining_work_to_complete<machine_replacement_cooldown-job_lateness_penalty-{-4.0}<machine_current_breakdown_rate+{-12.0}<operation_cooldown*machine_replacement_cooldown*{9.0}/job_lateness_penalty<job_earliness_penalty>job_relative_deadline<job_relative_deadline,633.8020057692855,995.8702399621134,421.7528837104677,764.5033813746597,471.63909950955815,509.82939023522215,454.7054007019392,450.5998571683072
machine_cooldown*machine_replacement_cooldown+{4.0}*{-8.0}*job_delivery_relaxation*machine_current_breakdown_rate+machine_current_breakdown_rate+operation_windup*job_lateness_penalty-operation_work_required/machine_capacity>job_remaining_number_of_operations-job_lateness_penalty<pair_expected_processing_time>job_lateness_penalty/pair_number_of_alternative_machines,988.096316442558,1826.730020838797,593.6736028404991,850.0264596832955,473.2031366079892,838.3926779384582,473.0006833462637,677.4510469447043
machine_cooldown+pair_expected_work_power/warehouse_utilization_rate>machine_capacity>{-1.0}<operation_windup>machine_cooldown-job_remaining_number_of_operations-job_time_alive>job_relative_deadline/{-14.0}/job_remaining_work_to_complete<pair_expected_work_power+job_earliness_penalty+operation_cooldown/operation_work_required,310.5854179426746,395.2621475026072,347.33457255861697,287.23088960541287,336.40668975606417,311.0593586702607,350.2330413534538,339.6776215392151
machine_cooldown/job_relative_deadline/job_time_alive*job_time_alive+job_remaining_number_of_operations*pair_expected_processing_time>machine_replacement_cooldown+operation_work_required<{2.0}+{-15.0}-operation_windup*machine_capacity+job_lateness_penalty>pair_expected_processing_time>pair_number_of_alternative_operations<machine_replacement_cooldown,508.5416717548693,2939.399804312002,346.85113594902,650.9397273882722,355.8600003010732,373.23048596038245,346.0060392761237,354.97591995102
machine_current_breakdown_rate>warehouse_utilization_rate>job_relative_deadline>operation_cooldown-{8.0}-operation_windup>machine_replacement_cooldown*job_remaining_work_to_complete-job_earliness_penalty*pair_expected_work_power<pair_expected_work_power*machine_cooldown+machine_current_breakdown_rate<job_relative_deadline<{-13.0}/job_lateness_penalty,850.0010790474952,5032.141922605767,456.6841422172555,2011.0820010968105,518.1293950793746,779.023630959778,614.84945557487,588.4317129069642
machine_replacement_cooldown*operation_work_required*job_lateness_penalty<job_lateness_penalty*{-14.0}/machine_current_breakdown_rate-operation_windup*operation_work_required+warehouse_utilization_rate+machine_replacement_cooldown<job_earliness_penalty-job_delivery_relaxation*pair_number_of_alternative_machines>job_remaining_number_of_operations/{-8.0}<machine_capacity,1557.338407082212,8172.289201495136,623.7278285189321,3666.3382705355457,840.1777090595842,1337.753402030042,731.8937616763948,992.5984587216484
operation_work_required>{14.0}>{13.0}*machine_current_breakdown_rate-pair_number_of_alternative_machines/machine_current_breakdown_rate+pair_expected_work_power>pair_number_of_alternative_operations*operation_windup-machine_current_breakdown_rate-job_time_alive>{8.0}/operation_work_required/job_time_alive<job_remaining_work_to_complete/{12.0},341.8188056157488,612.9943707777558,330.8949538554337,372.7884625773661,318.557265010396,321.24462078711986,331.1568099192903,326.775947057648
pair_expected_processing_time<pair_expected_work_power<{0.0}-pair_number_of_alternative_operations+{0.0}<{1.0}-machine_replacement_cooldown+job_remaining_work_to_complete*job_relative_deadline-job_earliness_penalty-job_delivery_relaxation/job_relative_deadline-job_time_alive/machine_current_breakdown_rate+warehouse_utilization_rate*pair_number_of_alternative_operations,330.74153674659067,879.6864020072213,341.8325638717594,539.649136365724,327.8898371418874,336.474527026122,338.8353934379422,336.912459838269
pair_expected_processing_time>warehouse_utilization_rate<job_lateness_penalty-job_time_alive-machine_replacement_cooldown<{3.0}+{-5.0}/pair_number_of_alternative_machines/job_delivery_relaxation*job_remaining_work_to_complete*pair_number_of_alternative_operations*machine_replacement_cooldown>pair_number_of_alternative_machines<job_time_alive+operation_windup>pair_number_of_alternative_machines,489.8655246813288,1362.346546013995,353.9510476830157,561.7845636010957,336.7177472280625,347.28596952638406,333.06437009658777,333.09166590639967
pair_expected_work_power*job_remaining_number_of_operations>pair_expected_processing_time-machine_replacement_cooldown-operation_work_required*{-8.0}*job_remaining_number_of_operations/machine_capacity>job_remaining_work_to_complete/machine_current_breakdown_rate/machine_cooldown+job_remaining_number_of_operations*operation_windup+machine_capacity>machine_current_breakdown_rate*job_remaining_number_of_operations,316.4200666985652,389.05182818355945,343.48411629574025,283.8613616725079,337.00723789367373,301.6924103175118,351.20235791074475,333.7576090626802
pair_expected_work_power+job_remaining_number_of_operations/pair_number_of_alternative_machines-warehouse_utilization_rate*job_relative_deadline/pair_expected_work_power>operation_cooldown<operation_windup>{-5.0}+job_time_alive+pair_expected_work_power*warehouse_utilization_rate-pair_number_of_alternative_operations>job_earliness_penalty>{0.0}+operation_cooldown,310.7004216483277,400.7952018894928,348.25264430882066,284.19982113315444,337.4380858599093,308.00621446401783,349.2706940032849,339.6798786270023
